raceId;circuitId;driverId;constructorId;grid;fastestLapSpeed_classes;positionOrder;weather_warm;weather_cold;weather_dry;weather_wet;weather_cloudy;year;round;driverPoints;driverStandingPosition;driverWins;constructorPoints;constructorStandingPosition;constructorWins
2;2;7.0;5.0;15.0;1.0;10.0;0;0;1;1;0;2009;2;1.0;8.0;0.0;3.0;5.0;0.0
2;2;4.0;4.0;9.0;1.0;11.0;0;0;1;1;0;2009;2;4.0;5.0;0.0;4.0;3.0;0.0
2;2;6.0;3.0;11.0;1.0;12.0;0;0;1;1;0;2009;2;;;;3.0;4.0;0.0
2;2;12.0;4.0;17.0;1.0;13.0;0;0;1;1;0;2009;2;;;;4.0;3.0;0.0
2;2;8.0;6.0;7.0;1.0;14.0;0;0;1;1;0;2009;2;0.0;15.0;0.0;0.0;9.0;0.0
2;2;20.0;9.0;13.0;1.0;15.0;0;0;1;1;0;2009;2;0.0;13.0;0.0;0.0;8.0;0.0
2;2;67.0;5.0;20.0;1.0;16.0;0;0;1;1;0;2009;2;2.0;7.0;0.0;3.0;5.0;0.0
2;2;16.0;10.0;19.0;1.0;17.0;0;0;1;1;0;2009;2;0.0;9.0;0.0;0.0;6.0;0.0
2;2;21.0;10.0;18.0;1.0;18.0;0;0;1;1;0;2009;2;0.0;11.0;0.0;0.0;6.0;0.0
2;2;9.0;2.0;6.0;1.0;19.0;0;0;1;1;0;2009;2;0.0;14.0;0.0;0.0;7.0;0.0
2;2;5.0;1.0;14.0;1.0;20.0;0;0;1;1;0;2009;2;;;;;;
339;2;20.0;9.0;3.0;1.0;1.0;0;0;1;0;0;2010;3;12.0;7.0;0.0;18.0;5.0;0.0
339;2;17.0;9.0;1.0;1.0;2.0;0;0;1;0;0;2010;3;6.0;10.0;0.0;18.0;5.0;0.0
339;2;3.0;131.0;2.0;1.0;3.0;0;0;1;0;0;2010;3;20.0;5.0;0.0;29.0;3.0;0.0
339;2;9.0;4.0;6.0;1.0;4.0;0;0;1;0;0;2010;3;18.0;6.0;0.0;18.0;4.0;0.0
339;2;16.0;10.0;4.0;1.0;5.0;0;0;1;0;0;2010;3;0.0;13.0;0.0;8.0;6.0;0.0
339;2;1.0;1.0;20.0;1.0;6.0;0;0;1;0;0;2010;3;23.0;4.0;0.0;54.0;2.0;1.0
339;2;13.0;6.0;21.0;1.0;7.0;0;0;1;0;0;2010;3;33.0;2.0;0.0;70.0;1.0;1.0
339;2;18.0;1.0;17.0;1.0;8.0;0;0;1;0;0;2010;3;31.0;3.0;1.0;54.0;2.0;1.0
339;2;153.0;5.0;14.0;1.0;9.0;0;0;1;0;0;2010;3;0.0;12.0;0.0;0.0;8.0;0.0
339;2;807.0;3.0;5.0;1.0;10.0;0;0;1;0;0;2010;3;0.0;17.0;0.0;5.0;7.0;0.0
339;2;67.0;5.0;13.0;1.0;11.0;0;0;1;0;0;2010;3;0.0;18.0;0.0;0.0;8.0;0.0
339;2;22.0;3.0;7.0;1.0;12.0;0;0;1;0;0;2010;3;5.0;11.0;0.0;5.0;7.0;0.0
339;2;4.0;6.0;19.0;1.0;13.0;0;0;1;0;0;2010;3;37.0;1.0;1.0;70.0;1.0;1.0
339;2;810.0;166.0;24.0;1.0;14.0;0;0;1;0;0;2010;3;0.0;24.0;0.0;0.0;12.0;0.0
339;2;812.0;164.0;22.0;1.0;15.0;0;0;1;0;0;2010;3;0.0;16.0;0.0;0.0;11.0;0.0
339;2;811.0;164.0;23.0;1.0;16.0;0;0;1;0;0;2010;3;0.0;20.0;0.0;0.0;11.0;0.0
339;2;15.0;205.0;18.0;1.0;17.0;0;0;1;0;0;2010;3;0.0;19.0;0.0;0.0;10.0;0.0
339;2;5.0;205.0;15.0;1.0;18.0;0;0;1;0;0;2010;3;0.0;15.0;0.0;0.0;10.0;0.0
339;2;808.0;4.0;11.0;1.0;19.0;0;0;1;0;0;2010;3;0.0;22.0;0.0;18.0;4.0;0.0
339;2;24.0;10.0;10.0;1.0;20.0;0;0;1;0;0;2010;3;8.0;9.0;0.0;8.0;6.0;0.0
339;2;30.0;131.0;8.0;1.0;21.0;0;0;1;0;0;2010;3;9.0;8.0;0.0;29.0;3.0;0.0
339;2;155.0;15.0;9.0;1.0;22.0;0;0;1;0;0;2010;3;0.0;23.0;0.0;0.0;9.0;0.0
339;2;10.0;166.0;16.0;1.0;23.0;0;0;1;0;0;2010;3;0.0;21.0;0.0;0.0;12.0;0.0
339;2;37.0;15.0;12.0;1.0;24.0;0;0;1;0;0;2010;3;0.0;14.0;0.0;0.0;9.0;0.0
842;2;20.0;9.0;1.0;1.0;1.0;0;0;1;0;0;2011;2;25.0;1.0;1.0;35.0;1.0;1.0
842;2;18.0;1.0;4.0;1.0;2.0;0;0;1;0;0;2011;2;8.0;6.0;0.0;26.0;2.0;0.0
842;2;2.0;4.0;6.0;1.0;3.0;0;0;1;0;0;2011;2;0.0;12.0;0.0;15.0;4.0;0.0
842;2;17.0;9.0;3.0;1.0;4.0;0;0;1;0;0;2011;2;10.0;5.0;0.0;35.0;1.0;1.0
842;2;13.0;6.0;7.0;1.0;5.0;0;0;1;0;0;2011;2;6.0;7.0;0.0;18.0;3.0;0.0
842;2;4.0;6.0;5.0;1.0;6.0;0;0;1;0;0;2011;2;12.0;4.0;0.0;18.0;3.0;0.0
842;2;155.0;15.0;10.0;1.0;7.0;0;0;1;0;0;2011;2;;;;;;
842;2;1.0;1.0;2.0;1.0;8.0;0;0;1;0;0;2011;2;18.0;2.0;0.0;26.0;2.0;0.0
842;2;30.0;131.0;11.0;1.0;9.0;0;0;1;0;0;2011;2;0.0;19.0;0.0;0.0;10.0;0.0
842;2;814.0;10.0;14.0;1.0;10.0;0;0;1;0;0;2011;2;1.0;10.0;0.0;3.0;6.0;0.0
842;2;16.0;10.0;17.0;1.0;11.0;0;0;1;0;0;2011;2;2.0;9.0;0.0;3.0;6.0;0.0
842;2;3.0;131.0;9.0;1.0;12.0;0;0;1;0;0;2011;2;0.0;17.0;0.0;0.0;10.0;0.0
842;2;67.0;5.0;12.0;1.0;13.0;0;0;1;0;0;2011;2;4.0;8.0;0.0;4.0;5.0;0.0
842;2;153.0;5.0;13.0;1.0;14.0;0;0;1;0;0;2011;2;0.0;11.0;0.0;4.0;5.0;0.0
842;2;5.0;205.0;19.0;1.0;15.0;0;0;1;0;0;2011;2;0.0;18.0;0.0;0.0;7.0;0.0
842;2;10.0;166.0;21.0;1.0;16.0;0;0;1;0;0;2011;2;0.0;15.0;0.0;0.0;8.0;0.0
842;2;808.0;4.0;8.0;1.0;17.0;0;0;1;0;0;2011;2;15.0;3.0;0.0;15.0;4.0;0.0
842;2;24.0;164.0;23.0;1.0;18.0;0;0;1;0;0;2011;2;;;;;;
842;2;816.0;166.0;22.0;1.0;19.0;0;0;1;0;0;2011;2;0.0;14.0;0.0;0.0;8.0;0.0
842;2;15.0;205.0;20.0;1.0;20.0;0;0;1;0;0;2011;2;0.0;13.0;0.0;0.0;7.0;0.0
842;2;815.0;15.0;16.0;1.0;21.0;0;0;1;0;0;2011;2;;;;;;
842;2;22.0;3.0;15.0;1.0;22.0;0;0;1;0;0;2011;2;0.0;16.0;0.0;0.0;9.0;0.0
842;2;39.0;164.0;24.0;1.0;23.0;0;0;1;0;0;2011;2;;;;;;
842;2;813.0;3.0;18.0;1.0;24.0;0;0;1;0;0;2011;2;0.0;20.0;0.0;0.0;9.0;0.0
861;2;4.0;6.0;8.0;1.0;1.0;0;0;0;1;1;2012;2;10.0;5.0;0.0;10.0;4.0;0.0
861;2;815.0;15.0;9.0;1.0;2.0;0;0;0;1;1;2012;2;4.0;8.0;0.0;12.0;3.0;0.0
861;2;1.0;1.0;1.0;1.0;3.0;0;0;0;1;1;2012;2;15.0;3.0;0.0;40.0;1.0;1.0
861;2;17.0;9.0;4.0;1.0;4.0;0;0;0;1;1;2012;2;12.0;4.0;0.0;30.0;2.0;0.0
861;2;8.0;208.0;10.0;1.0;5.0;0;0;0;1;1;2012;2;6.0;7.0;0.0;6.0;5.0;0.0
861;2;811.0;3.0;13.0;1.0;6.0;0;0;0;1;1;2012;2;0.0;16.0;0.0;0.0;9.0;0.0
861;2;814.0;10.0;14.0;1.0;7.0;0;0;0;1;1;2012;2;1.0;10.0;0.0;1.0;7.0;0.0
861;2;818.0;5.0;18.0;1.0;8.0;0;0;0;1;1;2012;2;0.0;11.0;0.0;2.0;6.0;0.0
861;2;807.0;10.0;16.0;1.0;9.0;0;0;0;1;1;2012;2;0.0;22.0;0.0;1.0;7.0;0.0
861;2;30.0;131.0;3.0;1.0;10.0;0;0;0;1;1;2012;2;0.0;20.0;0.0;0.0;8.0;0.0
861;2;20.0;9.0;5.0;1.0;11.0;0;0;0;1;1;2012;2;18.0;2.0;0.0;30.0;2.0;0.0
861;2;817.0;5.0;15.0;1.0;12.0;0;0;0;1;1;2012;2;2.0;9.0;0.0;2.0;6.0;0.0
861;2;3.0;131.0;7.0;1.0;13.0;0;0;0;1;1;2012;2;0.0;12.0;0.0;0.0;8.0;0.0
861;2;18.0;1.0;2.0;1.0;14.0;0;0;0;1;1;2012;2;25.0;1.0;1.0;40.0;1.0;1.0
861;2;13.0;6.0;12.0;1.0;15.0;0;0;0;1;1;2012;2;0.0;17.0;0.0;10.0;4.0;0.0
861;2;808.0;207.0;19.0;1.0;16.0;0;0;0;1;1;2012;2;0.0;19.0;0.0;0.0;11.0;0.0
861;2;10.0;206.0;20.0;1.0;17.0;0;0;0;1;1;2012;2;0.0;14.0;0.0;0.0;10.0;0.0
861;2;5.0;207.0;24.0;1.0;18.0;0;0;0;1;1;2012;2;0.0;18.0;0.0;0.0;11.0;0.0
861;2;813.0;3.0;11.0;1.0;19.0;0;0;0;1;1;2012;2;0.0;13.0;0.0;0.0;9.0;0.0
861;2;819.0;206.0;21.0;1.0;20.0;0;0;0;1;1;2012;2;0.0;15.0;0.0;0.0;10.0;0.0
861;2;39.0;164.0;23.0;1.0;21.0;0;0;0;1;1;2012;2;0.0;24.0;0.0;;;
861;2;37.0;164.0;22.0;1.0;22.0;0;0;0;1;1;2012;2;0.0;23.0;0.0;;;
861;2;155.0;15.0;17.0;1.0;23.0;0;0;0;1;1;2012;2;8.0;6.0;0.0;12.0;3.0;0.0
861;2;154.0;208.0;6.0;1.0;24.0;0;0;0;1;1;2012;2;0.0;21.0;0.0;6.0;5.0;0.0
881;2;20.0;9.0;1.0;1.0;1.0;0;0;1;1;1;2013;2;15.0;3.0;0.0;23.0;3.0;0.0
881;2;17.0;9.0;5.0;1.0;2.0;0;0;1;1;1;2013;2;8.0;6.0;0.0;23.0;3.0;0.0
881;2;1.0;131.0;4.0;1.0;3.0;0;0;1;1;1;2013;2;10.0;5.0;0.0;10.0;4.0;0.0
881;2;3.0;131.0;6.0;1.0;4.0;0;0;1;1;1;2013;2;0.0;20.0;0.0;10.0;4.0;0.0
881;2;13.0;6.0;2.0;1.0;5.0;0;0;1;1;1;2013;2;12.0;4.0;0.0;30.0;1.0;0.0
881;2;154.0;208.0;11.0;1.0;6.0;0;0;1;1;1;2013;2;1.0;10.0;0.0;26.0;2.0;1.0
881;2;8.0;208.0;10.0;1.0;7.0;0;0;1;1;1;2013;2;25.0;1.0;1.0;26.0;2.0;1.0
881;2;807.0;15.0;12.0;1.0;8.0;0;0;1;1;1;2013;2;0.0;22.0;0.0;0.0;8.0;0.0
881;2;815.0;1.0;9.0;1.0;9.0;0;0;1;1;1;2013;2;0.0;11.0;0.0;2.0;6.0;0.0
881;2;818.0;5.0;17.0;1.0;10.0;0;0;1;1;1;2013;2;0.0;12.0;0.0;0.0;7.0;0.0
881;2;822.0;3.0;18.0;1.0;11.0;0;0;1;1;1;2013;2;0.0;14.0;0.0;0.0;9.0;0.0
881;2;821.0;15.0;14.0;1.0;12.0;0;0;1;1;1;2013;2;0.0;13.0;0.0;0.0;8.0;0.0
881;2;824.0;206.0;19.0;1.0;13.0;0;0;1;1;1;2013;2;0.0;15.0;0.0;0.0;10.0;0.0
881;2;819.0;207.0;20.0;1.0;14.0;0;0;1;1;1;2013;2;0.0;16.0;0.0;0.0;11.0;0.0
881;2;823.0;207.0;22.0;1.0;15.0;0;0;1;1;1;2013;2;0.0;18.0;0.0;0.0;11.0;0.0
881;2;820.0;206.0;21.0;1.0;16.0;0;0;1;1;1;2013;2;0.0;17.0;0.0;0.0;10.0;0.0
881;2;18.0;1.0;7.0;1.0;17.0;0;0;1;1;1;2013;2;2.0;9.0;0.0;2.0;6.0;0.0
881;2;817.0;5.0;13.0;1.0;18.0;0;0;1;1;1;2013;2;0.0;19.0;0.0;0.0;7.0;0.0
881;2;813.0;3.0;16.0;1.0;19.0;0;0;1;1;1;2013;2;0.0;21.0;0.0;0.0;9.0;0.0
881;2;16.0;10.0;8.0;1.0;20.0;0;0;1;1;1;2013;2;6.0;7.0;0.0;10.0;5.0;0.0
881;2;814.0;10.0;15.0;1.0;21.0;0;0;1;1;1;2013;2;4.0;8.0;0.0;10.0;5.0;0.0
881;2;4.0;6.0;3.0;1.0;22.0;0;0;1;1;1;2013;2;18.0;2.0;0.0;30.0;1.0;0.0
901;2;1.0;131.0;1.0;1.0;1.0;0;0;0;0;0;2014;2;0.0;19.0;0.0;25.0;2.0;1.0
901;2;3.0;131.0;3.0;1.0;2.0;0;0;0;0;0;2014;2;25.0;1.0;1.0;25.0;2.0;1.0
901;2;20.0;9.0;2.0;1.0;3.0;0;0;0;0;0;2014;2;0.0;18.0;0.0;0.0;11.0;0.0
901;2;4.0;6.0;4.0;1.0;4.0;0;0;0;0;0;2014;2;12.0;4.0;0.0;18.0;3.0;0.0
901;2;807.0;10.0;7.0;1.0;5.0;0;0;0;0;0;2014;2;8.0;6.0;0.0;9.0;5.0;0.0
901;2;18.0;1.0;10.0;1.0;6.0;0;0;0;0;0;2014;2;15.0;3.0;0.0;33.0;1.0;0.0
901;2;13.0;3.0;13.0;1.0;7.0;0;0;0;0;0;2014;2;0.0;20.0;0.0;10.0;4.0;0.0
901;2;822.0;3.0;18.0;1.0;8.0;0;0;0;0;0;2014;2;10.0;5.0;0.0;10.0;4.0;0.0
901;2;825.0;1.0;8.0;1.0;9.0;0;0;0;0;0;2014;2;18.0;2.0;0.0;33.0;1.0;0.0
901;2;826.0;5.0;11.0;1.0;10.0;0;0;0;0;0;2014;2;2.0;9.0;0.0;6.0;6.0;0.0
901;2;154.0;208.0;15.0;1.0;11.0;0;0;0;0;0;2014;2;0.0;15.0;0.0;0.0;9.0;0.0
901;2;8.0;6.0;6.0;1.0;12.0;0;0;0;0;0;2014;2;6.0;7.0;0.0;18.0;3.0;0.0
901;2;155.0;207.0;20.0;1.0;13.0;0;0;0;0;0;2014;2;0.0;21.0;0.0;0.0;10.0;0.0
901;2;828.0;207.0;22.0;1.0;14.0;0;0;0;0;0;2014;2;0.0;17.0;0.0;0.0;10.0;0.0
901;2;820.0;206.0;21.0;1.0;15.0;0;0;0;0;0;2014;2;0.0;13.0;0.0;0.0;8.0;0.0
901;2;817.0;9.0;5.0;1.0;16.0;0;0;0;0;0;2014;2;0.0;22.0;0.0;0.0;11.0;0.0
901;2;821.0;15.0;12.0;1.0;17.0;0;0;0;0;0;2014;2;0.0;12.0;0.0;0.0;7.0;0.0
901;2;16.0;15.0;17.0;1.0;18.0;0;0;0;0;0;2014;2;0.0;11.0;0.0;0.0;7.0;0.0
901;2;818.0;5.0;9.0;1.0;19.0;0;0;0;0;0;2014;2;4.0;8.0;0.0;6.0;6.0;0.0
901;2;824.0;206.0;19.0;1.0;20.0;0;0;0;0;0;2014;2;0.0;14.0;0.0;0.0;8.0;0.0
901;2;813.0;208.0;16.0;1.0;21.0;0;0;0;0;0;2014;2;0.0;16.0;0.0;0.0;9.0;0.0
901;2;815.0;10.0;14.0;1.0;22.0;0;0;0;0;0;2014;2;1.0;10.0;0.0;9.0;5.0;0.0
927;2;20.0;6.0;2.0;1.0;1.0;0;0;0;0;0;2015;2;15.0;3.0;0.0;15.0;2.0;0.0
927;2;1.0;131.0;1.0;1.0;2.0;0;0;0;0;0;2015;2;25.0;1.0;1.0;43.0;1.0;1.0
927;2;3.0;131.0;3.0;1.0;3.0;0;0;0;0;0;2015;2;18.0;2.0;0.0;43.0;1.0;1.0
927;2;8.0;6.0;11.0;1.0;4.0;0;0;0;0;0;2015;2;0.0;12.0;0.0;15.0;2.0;0.0
927;2;822.0;3.0;8.0;1.0;5.0;0;0;0;0;0;2015;2;0.0;18.0;0.0;12.0;4.0;0.0
927;2;13.0;3.0;7.0;1.0;6.0;0;0;0;0;0;2015;2;12.0;4.0;0.0;12.0;4.0;0.0
927;2;830.0;5.0;6.0;1.0;7.0;0;0;0;0;0;2015;2;0.0;13.0;0.0;2.0;7.0;0.0
927;2;832.0;5.0;15.0;1.0;8.0;0;0;0;0;0;2015;2;2.0;9.0;0.0;2.0;7.0;0.0
927;2;826.0;9.0;5.0;1.0;9.0;0;0;0;0;0;2015;2;0.0;16.0;0.0;8.0;5.0;0.0
927;2;817.0;9.0;4.0;1.0;10.0;0;0;0;0;0;2015;2;8.0;6.0;0.0;8.0;5.0;0.0
927;2;154.0;208.0;10.0;1.0;11.0;0;0;0;0;0;2015;2;0.0;14.0;0.0;0.0;9.0;0.0
927;2;831.0;15.0;16.0;1.0;12.0;0;0;0;0;0;2015;2;10.0;5.0;0.0;14.0;3.0;0.0
927;2;815.0;10.0;14.0;1.0;13.0;0;0;0;0;0;2015;2;1.0;10.0;0.0;7.0;6.0;0.0
927;2;807.0;10.0;13.0;1.0;14.0;0;0;0;0;0;2015;2;6.0;7.0;0.0;7.0;6.0;0.0
927;2;833.0;209.0;19.0;1.0;15.0;0;0;0;0;0;2015;2;;;;;;
927;2;813.0;208.0;12.0;1.0;16.0;0;0;0;0;0;2015;2;0.0;15.0;0.0;0.0;9.0;0.0
927;2;18.0;1.0;17.0;1.0;17.0;0;0;0;0;0;2015;2;0.0;11.0;0.0;0.0;8.0;0.0
927;2;4.0;1.0;18.0;1.0;18.0;0;0;0;0;0;2015;2;;;;0.0;8.0;0.0
927;2;828.0;15.0;9.0;1.0;19.0;0;0;0;0;0;2015;2;4.0;8.0;0.0;14.0;3.0;0.0
927;2;829.0;209.0;0.0;1.0;20.0;0;0;0;0;0;2015;2;;;;;;
963;2;817.0;9.0;4.0;1.0;1.0;0;0;0;0;0;2016;16;179.0;3.0;0.0;316.0;2.0;1.0
963;2;830.0;9.0;3.0;1.0;2.0;0;0;0;0;0;2016;16;129.0;6.0;1.0;316.0;2.0;1.0
963;2;3.0;131.0;2.0;1.0;3.0;0;0;0;0;0;2016;16;273.0;1.0;8.0;538.0;1.0;14.0
963;2;8.0;6.0;6.0;1.0;4.0;0;0;0;0;0;2016;16;148.0;5.0;0.0;301.0;3.0;0.0
963;2;822.0;3.0;11.0;1.0;5.0;0;0;0;0;0;2016;16;70.0;7.0;0.0;111.0;5.0;0.0
963;2;815.0;10.0;7.0;1.0;6.0;0;0;0;0;0;2016;16;66.0;8.0;0.0;112.0;4.0;0.0
963;2;4.0;1.0;22.0;1.0;7.0;0;0;0;0;0;2016;16;36.0;11.0;0.0;54.0;6.0;0.0
963;2;807.0;10.0;8.0;1.0;8.0;0;0;0;0;0;2016;16;46.0;9.0;0.0;112.0;4.0;0.0
963;2;18.0;1.0;9.0;1.0;9.0;0;0;0;0;0;2016;16;17.0;15.0;0.0;54.0;6.0;0.0
963;2;835.0;4.0;19.0;1.0;10.0;0;0;0;0;0;2016;16;0.0;20.0;0.0;7.0;9.0;0.0
963;2;832.0;5.0;16.0;1.0;11.0;0;0;0;0;0;2016;16;30.0;12.0;0.0;47.0;7.0;0.0
963;2;828.0;15.0;17.0;1.0;12.0;0;0;0;0;0;2016;16;0.0;21.0;0.0;0.0;11.0;0.0
963;2;13.0;3.0;10.0;1.0;13.0;0;0;0;0;0;2016;16;41.0;10.0;0.0;111.0;5.0;0.0
963;2;826.0;5.0;15.0;1.0;14.0;0;0;0;0;0;2016;16;25.0;14.0;0.0;47.0;7.0;0.0
963;2;836.0;209.0;21.0;1.0;15.0;0;0;0;0;0;2016;16;1.0;17.0;0.0;1.0;10.0;0.0
963;2;839.0;209.0;20.0;1.0;16.0;0;0;0;0;0;2016;16;0.0;24.0;0.0;1.0;10.0;0.0
963;2;831.0;15.0;18.0;1.0;17.0;0;0;0;0;0;2016;16;0.0;22.0;0.0;0.0;11.0;0.0
963;2;1.0;131.0;1.0;1.0;18.0;0;0;0;0;0;2016;16;265.0;2.0;6.0;538.0;1.0;14.0
963;2;821.0;210.0;13.0;1.0;19.0;0;0;0;0;0;2016;16;0.0;19.0;0.0;28.0;8.0;0.0
963;2;825.0;4.0;14.0;1.0;20.0;0;0;0;0;0;2016;16;7.0;16.0;0.0;7.0;9.0;0.0
963;2;154.0;210.0;12.0;1.0;21.0;0;0;0;0;0;2016;16;28.0;13.0;0.0;28.0;8.0;0.0
963;2;20.0;6.0;5.0;1.0;22.0;0;0;0;0;0;2016;16;153.0;4.0;0.0;301.0;3.0;0.0
983;2;830.0;9.0;3.0;1.0;1.0;0;0;0;0;1;2017;15;68.0;6.0;0.0;230.0;3.0;1.0
983;2;1.0;131.0;1.0;1.0;2.0;0;0;0;0;1;2017;15;263.0;1.0;7.0;475.0;1.0;9.0
983;2;817.0;9.0;4.0;1.0;3.0;0;0;0;0;1;2017;15;162.0;4.0;1.0;230.0;3.0;1.0
983;2;20.0;6.0;20.0;1.0;4.0;0;0;0;0;1;2017;15;235.0;2.0;4.0;373.0;2.0;4.0
983;2;822.0;131.0;5.0;1.0;5.0;0;0;0;0;1;2017;15;212.0;3.0;2.0;475.0;1.0;9.0
983;2;815.0;10.0;9.0;1.0;6.0;0;0;0;0;1;2017;15;68.0;7.0;0.0;124.0;4.0;0.0
983;2;838.0;1.0;7.0;1.0;7.0;0;0;0;0;1;2017;15;7.0;17.0;0.0;17.0;9.0;0.0
983;2;840.0;3.0;13.0;1.0;8.0;0;0;0;0;1;2017;15;28.0;12.0;0.0;59.0;5.0;0.0
983;2;13.0;3.0;11.0;1.0;9.0;0;0;0;0;1;2017;15;31.0;11.0;0.0;59.0;5.0;0.0
983;2;839.0;10.0;6.0;1.0;10.0;0;0;0;0;1;2017;15;56.0;8.0;0.0;124.0;4.0;0.0
983;2;4.0;1.0;10.0;1.0;11.0;0;0;0;0;1;2017;15;10.0;15.0;0.0;17.0;9.0;0.0
983;2;825.0;210.0;17.0;1.0;12.0;0;0;0;0;1;2017;15;11.0;14.0;0.0;37.0;8.0;0.0
983;2;154.0;210.0;16.0;1.0;13.0;0;0;0;0;1;2017;15;26.0;13.0;0.0;37.0;8.0;0.0
983;2;842.0;5.0;15.0;1.0;14.0;0;0;0;0;1;2017;15;;;;52.0;6.0;0.0
983;2;835.0;4.0;12.0;1.0;15.0;0;0;0;0;1;2017;15;8.0;16.0;0.0;42.0;7.0;0.0
983;2;807.0;4.0;8.0;1.0;16.0;0;0;0;0;1;2017;15;34.0;10.0;0.0;42.0;7.0;0.0
983;2;836.0;15.0;18.0;1.0;17.0;0;0;0;0;1;2017;15;5.0;18.0;0.0;5.0;10.0;0.0
983;2;828.0;15.0;19.0;1.0;18.0;0;0;0;0;1;2017;15;0.0;20.0;0.0;5.0;10.0;0.0
983;2;832.0;5.0;14.0;1.0;19.0;0;0;0;0;1;2017;15;48.0;9.0;0.0;52.0;6.0;0.0
983;2;8.0;6.0;0.0;1.0;20.0;0;0;0;0;1;2017;15;138.0;5.0;0.0;373.0;2.0;4.0
20;3;13.0;6.0;2.0;1.0;1.0;0;0;1;0;0;2008;3;;;;11.0;3.0;1.0
20;3;8.0;6.0;4.0;1.0;2.0;0;0;1;0;0;2008;3;11.0;2.0;1.0;11.0;3.0;1.0
20;3;9.0;2.0;1.0;1.0;3.0;0;0;1;0;0;2008;3;8.0;5.0;0.0;19.0;2.0;0.0
20;3;2.0;2.0;6.0;1.0;4.0;0;0;1;0;0;2008;3;11.0;3.0;0.0;19.0;2.0;0.0
20;3;5.0;1.0;5.0;1.0;5.0;0;0;1;0;0;2008;3;10.0;4.0;0.0;24.0;1.0;1.0
20;3;15.0;7.0;7.0;1.0;6.0;0;0;1;0;0;2008;3;5.0;8.0;0.0;5.0;6.0;0.0
20;3;17.0;9.0;11.0;1.0;7.0;0;0;1;0;0;2008;3;2.0;11.0;0.0;2.0;7.0;0.0
20;3;3.0;3.0;8.0;1.0;8.0;0;0;1;0;0;2008;3;6.0;6.0;0.0;9.0;4.0;0.0
20;3;10.0;7.0;13.0;1.0;9.0;0;0;1;0;0;2008;3;;;;5.0;6.0;0.0
20;3;4.0;4.0;10.0;1.0;10.0;0;0;1;0;0;2008;3;6.0;7.0;0.0;6.0;5.0;0.0
20;3;22.0;11.0;12.0;1.0;11.0;0;0;1;0;0;2008;3;0.0;16.0;0.0;0.0;9.0;0.0
20;3;21.0;10.0;18.0;1.0;12.0;0;0;1;0;0;2008;3;0.0;15.0;0.0;0.0;10.0;0.0
20;3;1.0;1.0;3.0;1.0;13.0;0;0;1;0;0;2008;3;14.0;1.0;1.0;24.0;1.0;1.0
20;3;6.0;3.0;16.0;1.0;14.0;0;0;1;0;0;2008;3;3.0;9.0;0.0;9.0;4.0;0.0
20;3;7.0;5.0;15.0;1.0;15.0;0;0;1;0;0;2008;3;2.0;10.0;0.0;2.0;8.0;0.0
20;3;19.0;8.0;21.0;1.0;16.0;0;0;1;0;0;2008;3;0.0;17.0;0.0;0.0;11.0;0.0
20;3;11.0;8.0;22.0;1.0;17.0;0;0;1;0;0;2008;3;0.0;18.0;0.0;0.0;11.0;0.0
20;3;14.0;9.0;17.0;1.0;18.0;0;0;1;0;0;2008;3;0.0;12.0;0.0;2.0;7.0;0.0
20;3;16.0;10.0;20.0;1.0;19.0;0;0;1;0;0;2008;3;;;;0.0;10.0;0.0
20;3;12.0;4.0;14.0;1.0;20.0;0;0;1;0;0;2008;3;0.0;14.0;0.0;6.0;5.0;0.0
20;3;18.0;11.0;9.0;1.0;21.0;0;0;1;0;0;2008;3;0.0;13.0;0.0;0.0;9.0;0.0
20;3;20.0;5.0;19.0;1.0;22.0;0;0;1;0;0;2008;3;;;;2.0;8.0;0.0
38;3;13.0;6.0;1.0;1.0;1.0;0;0;0;0;0;2007;3;7.0;6.0;0.0;23.0;1.0;1.0
38;3;1.0;1.0;2.0;1.0;2.0;0;0;0;0;0;2007;3;14.0;3.0;0.0;32.0;11.0;1.0
38;3;8.0;6.0;3.0;1.0;3.0;0;0;0;0;0;2007;3;16.0;2.0;1.0;23.0;1.0;1.0
38;3;2.0;2.0;5.0;1.0;4.0;0;0;0;0;0;2007;3;10.0;4.0;0.0;10.0;2.0;0.0
38;3;4.0;1.0;4.0;1.0;5.0;0;0;0;0;0;2007;3;18.0;1.0;1.0;32.0;11.0;1.0
38;3;9.0;2.0;6.0;1.0;6.0;0;0;0;0;0;2007;3;0.0;20.0;0.0;10.0;2.0;0.0
38;3;15.0;7.0;9.0;1.0;7.0;0;0;0;0;0;2007;3;2.0;7.0;0.0;3.0;4.0;0.0
38;3;21.0;4.0;7.0;1.0;8.0;0;0;0;0;0;2007;3;7.0;5.0;0.0;8.0;3.0;0.0
38;3;5.0;4.0;12.0;1.0;9.0;0;0;0;0;0;2007;3;1.0;9.0;0.0;8.0;3.0;0.0
38;3;3.0;3.0;10.0;1.0;10.0;0;0;0;0;0;2007;3;2.0;8.0;0.0;2.0;5.0;0.0
38;3;25.0;3.0;11.0;1.0;11.0;0;0;0;0;0;2007;3;0.0;11.0;0.0;2.0;5.0;0.0
38;3;23.0;7.0;14.0;1.0;12.0;0;0;0;0;0;2007;3;1.0;10.0;0.0;3.0;4.0;0.0
